[2019-07-16 14:24:40] [INFO   ] Connecting to the MongoDB database knowingipr 
[2019-07-16 14:28:27] [WARNING] Missing value for field title 
[2019-07-16 14:28:27] [FINER  ] Parsing done 
[2019-07-16 14:28:27] [FINER  ] Beginning insert 
[2019-07-16 14:28:28] [FINER  ] Inserting done 
[2019-07-16 14:28:28] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050830_wk35\ipgb20050830.json 
[2019-07-16 14:28:28] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050830_wk35\ipgb20050830.json 
[2019-07-16 14:28:30] [FINER  ] Parsing done 
[2019-07-16 14:28:30] [FINER  ] Beginning insert 
[2019-07-16 14:28:32] [FINER  ] Inserting done 
[2019-07-16 14:28:32] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050906_wk36\ipgb20050906.json 
[2019-07-16 14:28:32] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050906_wk36\ipgb20050906.json 
[2019-07-16 14:28:33] [WARNING] Missing value for field title 
[2019-07-16 14:28:33] [WARNING] Missing value for field title 
[2019-07-16 14:28:33] [WARNING] Missing value for field title 
[2019-07-16 14:28:34] [FINER  ] Parsing done 
[2019-07-16 14:28:34] [FINER  ] Beginning insert 
[2019-07-16 14:28:36] [FINER  ] Inserting done 
[2019-07-16 14:28:36] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050913_wk37\ipgb20050913.json 
[2019-07-16 14:28:36] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050913_wk37\ipgb20050913.json 
[2019-07-16 14:28:36] [WARNING] Missing value for field title 
[2019-07-16 14:28:37] [WARNING] Missing value for field title 
[2019-07-16 14:28:38] [FINER  ] Parsing done 
[2019-07-16 14:28:38] [FINER  ] Beginning insert 
[2019-07-16 14:28:40] [FINER  ] Inserting done 
[2019-07-16 14:28:40] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050920_wk38\ipgb20050920.json 
[2019-07-16 14:28:40] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050920_wk38\ipgb20050920.json 
[2019-07-16 14:28:42] [FINER  ] Parsing done 
[2019-07-16 14:28:42] [FINER  ] Beginning insert 
[2019-07-16 14:28:43] [FINER  ] Inserting done 
[2019-07-16 14:28:43] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050927_wk39\ipgb20050927.json 
[2019-07-16 14:28:43] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050927_wk39\ipgb20050927.json 
[2019-07-16 14:28:45] [FINER  ] Parsing done 
[2019-07-16 14:28:45] [FINER  ] Beginning insert 
[2019-07-16 14:28:46] [FINER  ] Inserting done 
[2019-07-16 14:28:46] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051004_wk40\ipgb20051004.json 
[2019-07-16 14:28:46] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051004_wk40\ipgb20051004.json 
[2019-07-16 14:28:47] [FINER  ] Parsing done 
[2019-07-16 14:28:47] [FINER  ] Beginning insert 
[2019-07-16 14:28:48] [FINER  ] Inserting done 
[2019-07-16 14:28:48] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051011_wk41\ipgb20051011.json 
[2019-07-16 14:28:48] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051011_wk41\ipgb20051011.json 
[2019-07-16 14:28:49] [FINER  ] Parsing done 
[2019-07-16 14:28:49] [FINER  ] Beginning insert 
[2019-07-16 14:28:50] [FINER  ] Inserting done 
[2019-07-16 14:28:50] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051018_wk42\ipgb20051018.json 
[2019-07-16 14:28:50] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051018_wk42\ipgb20051018.json 
[2019-07-16 14:28:51] [WARNING] Missing value for field title 
[2019-07-16 14:28:52] [FINER  ] Parsing done 
[2019-07-16 14:28:52] [FINER  ] Beginning insert 
[2019-07-16 14:28:53] [FINER  ] Inserting done 
[2019-07-16 14:28:53] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051025_wk43\ipgb20051025.json 
[2019-07-16 14:28:53] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051025_wk43\ipgb20051025.json 
[2019-07-16 14:28:53] [WARNING] Missing value for field title 
[2019-07-16 14:28:54] [WARNING] Missing value for field title 
[2019-07-16 14:28:54] [FINER  ] Parsing done 
[2019-07-16 14:28:54] [FINER  ] Beginning insert 
[2019-07-16 14:28:55] [FINER  ] Inserting done 
[2019-07-16 14:28:55] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051101_wk44\ipgb20051101.json 
[2019-07-16 14:28:55] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051101_wk44\ipgb20051101.json 
[2019-07-16 14:28:58] [WARNING] Missing value for field title 
[2019-07-16 14:28:59] [FINER  ] Parsing done 
[2019-07-16 14:28:59] [FINER  ] Beginning insert 
[2019-07-16 14:29:00] [FINER  ] Inserting done 
[2019-07-16 14:29:00] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051108_wk45\ipgb20051108.json 
[2019-07-16 14:29:00] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051108_wk45\ipgb20051108.json 
[2019-07-16 14:29:01] [WARNING] Missing value for field title 
[2019-07-16 14:29:01] [WARNING] Missing value for field title 
[2019-07-16 14:29:02] [FINER  ] Parsing done 
[2019-07-16 14:29:02] [FINER  ] Beginning insert 
[2019-07-16 14:29:03] [FINER  ] Inserting done 
[2019-07-16 14:29:03] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051115_wk46\ipgb20051115.json 
[2019-07-16 14:29:03] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051115_wk46\ipgb20051115.json 
[2019-07-16 14:29:03] [WARNING] Missing value for field title 
[2019-07-16 14:29:04] [FINER  ] Parsing done 
[2019-07-16 14:29:04] [FINER  ] Beginning insert 
[2019-07-16 14:29:05] [FINER  ] Inserting done 
[2019-07-16 14:29:05] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051122_wk47\ipgb20051122.json 
[2019-07-16 14:29:05] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051122_wk47\ipgb20051122.json 
[2019-07-16 14:29:06] [WARNING] Missing value for field title 
[2019-07-16 14:29:07] [FINER  ] Parsing done 
[2019-07-16 14:29:07] [FINER  ] Beginning insert 
[2019-07-16 14:29:08] [FINER  ] Inserting done 
[2019-07-16 14:29:08] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051129_wk48\ipgb20051129.json 
[2019-07-16 14:29:08] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051129_wk48\ipgb20051129.json 
[2019-07-16 14:29:09] [WARNING] Missing value for field title 
[2019-07-16 14:29:10] [FINER  ] Parsing done 
[2019-07-16 14:29:10] [FINER  ] Beginning insert 
[2019-07-16 14:29:11] [FINER  ] Inserting done 
[2019-07-16 14:29:11] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051206_wk49\ipgb20051206.json 
[2019-07-16 14:29:11] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051206_wk49\ipgb20051206.json 
[2019-07-16 14:29:11] [WARNING] Missing value for field title 
[2019-07-16 14:29:12] [WARNING] Missing value for field title 
[2019-07-16 14:29:12] [WARNING] Missing value for field title 
[2019-07-16 14:29:13] [FINER  ] Parsing done 
[2019-07-16 14:29:13] [FINER  ] Beginning insert 
[2019-07-16 14:29:14] [FINER  ] Inserting done 
[2019-07-16 14:29:14] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051213_wk50\ipgb20051213.json 
[2019-07-16 14:29:14] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051213_wk50\ipgb20051213.json 
[2019-07-16 14:29:14] [WARNING] Missing value for field title 
[2019-07-16 14:29:15] [WARNING] Missing value for field title 
[2019-07-16 14:29:16] [WARNING] Missing value for field title 
[2019-07-16 14:29:16] [WARNING] Missing value for field title 
[2019-07-16 14:29:16] [FINER  ] Parsing done 
[2019-07-16 14:29:16] [FINER  ] Beginning insert 
[2019-07-16 14:29:17] [FINER  ] Inserting done 
[2019-07-16 14:29:17] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051220_wk51\ipgb20051220.json 
[2019-07-16 14:29:17] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051220_wk51\ipgb20051220.json 
[2019-07-16 14:29:18] [WARNING] Missing value for field title 
[2019-07-16 14:29:19] [FINER  ] Parsing done 
[2019-07-16 14:29:19] [FINER  ] Beginning insert 
[2019-07-16 14:29:20] [FINER  ] Inserting done 
[2019-07-16 14:29:20] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051227_wk52\ipgb20051227.json 
[2019-07-16 14:29:20] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20051227_wk52\ipgb20051227.json 
[2019-07-16 14:29:21] [WARNING] Missing value for field title 
[2019-07-16 14:29:21] [WARNING] Missing value for field title 
[2019-07-16 14:29:21] [WARNING] Missing value for field title 
[2019-07-16 14:29:22] [FINER  ] Parsing done 
[2019-07-16 14:29:22] [FINER  ] Beginning insert 
[2019-07-16 14:29:23] [FINER  ] Inserting done 
[2019-07-16 14:29:23] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2006\ipgb20060103_wk01\ipgb20060103.json 
[2019-07-16 14:29:23] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2006\ipgb20060103_wk01\ipgb20060103.json 
[2019-07-16 14:29:23] [WARNING] Missing value for field title 
[2019-07-16 14:29:24] [WARNING] Missing value for field title 
[2019-07-16 14:29:24] [WARNING] Missing value for field title 
[2019-07-16 14:29:24] [WARNING] Missing value for field title 
[2019-07-16 14:29:25] [FINER  ] Parsing done 
[2019-07-16 14:29:25] [FINER  ] Beginning insert 
[2019-07-16 14:29:26] [FINER  ] Inserting done 
[2019-07-16 14:29:26] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2006\ipgb20060110_wk02\ipgb20060110.json 
[2019-07-16 14:29:26] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2006\ipgb20060110_wk02\ipgb20060110.json 
[2019-07-16 14:29:26] [WARNING] Missing value for field title 
[2019-07-16 14:29:26] [WARNING] Missing value for field title 
[2019-07-16 14:29:26] [WARNING] Missing value for field title 
[2019-07-16 14:29:27] [WARNING] Missing value for field title 
[2019-07-16 14:29:27] [WARNING] Missing value for field title 
[2019-07-16 14:29:27] [WARNING] Missing value for field title 
[2019-07-16 14:29:27] [WARNING] Missing value for field title 
[2019-07-16 14:29:27] [WARNING] Missing value for field title 
[2019-07-16 14:29:27] [WARNING] Missing value for field title 
